seller_id,seller_state,seller_city,orders,avg_delivery_risk_score,late_delivery_rate,total_revenue,total_freight
8d46553a36e68f95350a200c12f8f2e2,SP,campinas,9,3.4,0.0,660.0,157.21
9a84ba99f5367fdbd4598363496f1ea2,GO,luziania,15,3.39,0.0,2223.38,415.07
557f22c76691849db52d2abccf0015d0,GO,morrinhos,12,3.39,0.0,799.87,308.67
c9a06ece156bb057372c68718ec8909b,DF,brasilia,11,3.38,0.0,3849.0,432.96
8603f0038fe0e52fedd3382d266723de,SC,garopaba,10,3.38,0.0,2355.0,490.12
7b98de631987e26dd6d803490c43a13c,PR,loanda,8,3.35,0.0,634.2,144.43
c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,laurentino,8,3.34,0.0,483.08,174.72
1e483cc5c76fef08d3ca05f9a8af7d01,SP,sao paulo,9,3.34,0.0,166.09,102.28
034b9387752bfa309f350a70cd45ffa3,SC,blumenau,8,3.3,0.0,96.0,144.26
27a56ff04b34c2ba34ce6ba4d3b9d616,SP,campinas,8,3.28,0.125,349.29,102.98
5b51032eddd242adc84c38acab88f23d,MG,borda da mata,11,3.27,0.0,2512.0,231.53
f9903dd0f812c7e771fcad47b6fff231,SC,blumenau,9,3.27,0.0,1811.86,410.53
5b664594895aefb418afaee6d40a9a23,RJ,petropolis,15,3.23,0.0,892.1,219.87
9baf5cb77970f539089d09a38bcec5c3,SP,indaiatuba,31,3.21,0.0,5989.68,531.66
a1544b9ea0b2390e020537d4daa89049,SP,jundiai,8,3.08,0.0,841.2,107.33
a5259c149128e82c9d6d46e0c1c812bb,RO,ji parana,8,3.08,0.0,1182.26,438.87
d1c7fa84e48cfa21a0e595167c1c500e,RS,jacutinga,12,3.05,0.0,1197.5,360.4
3d0cd21d41671c46f82cd11176bf7277,SC,joinville,8,2.89,0.0,364.0,169.46
d4e4b5192cba4e0e66eb12a9d347239d,PR,toledo,11,2.88,0.0,431.9,193.5
b92e3c8f9738272ff7c59e111e108d7c,MG,uba,59,2.85,0.0339,7881.39,2311.55
fc906263ca5083d09dce42fe02247800,MG,belo horizonte,112,2.8,0.0,4437.8,1874.84
ea6b12bf9ffe2bac34602ec631d97a47,SP,guarulhos,9,2.78,0.0,1047.3,154.89
d94ba08b99bedd6a5f6c875ecc4a6fac,PR,apucarana,8,2.76,0.0,539.1,161.6
de9727ca376d1be6ec121b110aa7954c,PR,sarandi,8,2.68,0.125,928.9,172.25
039b29ff3b3473435d0cd59040575de9,SP,ribeirao pires,9,2.56,0.0,114.9,100.65
8444e55c1f13cd5c179851e5ca5ebd00,MG,congonhal,91,2.51,0.0659,21666.95,1984.5
41ab63a91b8b264e8c8780368bf1dd5b,MG,belo horizonte,12,2.5,0.0,2871.65,341.87
525e75a6fb1454a2325ab1734bcec221,SP,barueri,9,2.48,0.0,607.17,112.22
579891617139df7d8671d373f0669622,RJ,rio de janeiro,8,2.45,0.25,280.3,128.2
ce616e1913288884e7742faac9d981db,SP,cotia,13,2.39,0.0769,303.7,242.24
e88c9b79e592e370d6bd852eeefbf057,PR,pato branco,8,2.35,0.0,251.87,142.11
c6381d2d013342748761e906d45aff76,RS,portao,15,2.27,0.0,2042.98,571.28
70b52a4cfc823994561b00bad161b4ed,SP,sao paulo,8,2.16,0.0,585.0,100.35
41c2bad7229b0c25e6becf179ebf63ff,RN,natal,20,2.08,0.0,782.0,189.92
48efc9d94a9834137efd9ea76b065a38,PR,curitiba,33,1.92,0.0,345.6,320.4
ecccfa2bb93b34a3bf033cc5d1dcdc69,PR,curitiba,12,1.91,0.1667,1120.85,212.47
ffff564a4f9085cd26170f4732393726,SP,campinas,8,1.35,0.0,359.0,115.35
